,imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western,D_birthplace,D_DOB,D_name,D_credits,D_wins,D_age,A_birthplace,A_DOB,A_name,A_credits,A_wins,A_age,Director Nominated Oscars,Director Won Oscars,Actor Nominated Oscars,Actor Won Oscars,wiki_url_new,imdb_link_new,rt_link_new,budget_USD,box_USD
132,tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Alexandra Daddario,"USA, Australia, Canada",English,PG-13,114.0,2015,43.0,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97.0,50.0,5.3,194.0,97.0,55.0,3.4,61576.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Gander, Newfoundland, Canada",1979-1-1,Brad Peyton,15.0,2 nominations.,36.8925393566,"New York City, New York, USA",1986-3-16,Alexandra Daddario,36.0,3 nominations.,29.6892539357,0,0,0,0,/wiki/San_Andreas_(film),http://www.imdb.com/title/tt2126355/,,,155181732.0
133,tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Carla Gugino,"USA, Australia, Canada",English,PG-13,114.0,2015,43.0,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97.0,50.0,5.3,194.0,97.0,55.0,3.4,61576.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Gander, Newfoundland, Canada",1979-1-1,Brad Peyton,15.0,2 nominations.,36.8925393566,"Sarasota, Florida, USA",1971-8-29,Carla Gugino,87.0,1 win & 7 nominations.,44.2354551677,0,0,0,0,/wiki/San_Andreas_(film),http://www.imdb.com/title/tt2126355/,,,155181732.0
134,tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Dwayne Johnson,"USA, Australia, Canada",English,PG-13,114.0,2015,43.0,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97.0,50.0,5.3,194.0,97.0,55.0,3.4,61576.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Gander, Newfoundland, Canada",1979-1-1,Brad Peyton,15.0,2 nominations.,36.8925393566,"Hayward, California, USA",1972-5-2,Dwayne Johnson,94.0,3 wins & 24 nominations.,43.5592060233,0,0,0,0,/wiki/San_Andreas_(film),http://www.imdb.com/title/tt2126355/,,,155181732.0
135,tt2140379,Self/less,2015-07-10 00:00:00,,Tarsem Singh,Natalie Martinez,USA,English,PG-13,117.0,2015,34.0,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26.0,21.0,4.6,122.0,96.0,49.0,3.2,21594.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,India,1961-5-26,Tarsem Singh,8.0,4 wins & 3 nominations.,54.4941820671,"Miami, Florida, USA",1984-7-12,Natalie Martinez,21.0,0,31.3648186174,0,0,0,0,/wiki/Self/less,http://www.imdb.com/title/tt2140379/,http://www.rottentomatoes.com/m/selfless_2015/,,12276810.0
136,tt2140379,Self/less,2015-07-10 00:00:00,,Tarsem Singh,Matthew Goode,USA,English,PG-13,117.0,2015,34.0,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26.0,21.0,4.6,122.0,96.0,49.0,3.2,21594.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,India,1961-5-26,Tarsem Singh,8.0,4 wins & 3 nominations.,54.4941820671,"Exeter, Devon, England, UK",1978-4-3,Matthew Goode,33.0,2 wins & 13 nominations.,37.6399726215,0,0,0,0,/wiki/Self/less,http://www.imdb.com/title/tt2140379/,http://www.rottentomatoes.com/m/selfless_2015/,,12276810.0
137,tt2140379,Self/less,2015-07-10 00:00:00,,Tarsem Singh,Ryan Reynolds,USA,English,PG-13,117.0,2015,34.0,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26.0,21.0,4.6,122.0,96.0,49.0,3.2,21594.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,India,1961-5-26,Tarsem Singh,8.0,4 wins & 3 nominations.,54.4941820671,"Vancouver, British Columbia, Canada",1976-10-23,Ryan Reynolds,64.0,6 wins & 27 nominations.,39.0828199863,0,0,0,0,/wiki/Self/less,http://www.imdb.com/title/tt2140379/,http://www.rottentomatoes.com/m/selfless_2015/,,12276810.0
138,tt2199571,Run All Night,2015-03-13 00:00:00,,Jaume Collet-Serra,Joel Kinnaman,USA,English,R,114.0,2015,59.0,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96.0,60.0,5.7,159.0,63.0,58.0,3.4,20023.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Barcelona, Barcelona, Catalonia, Spain",1974-3-23,Jaume Collet-Serra,9.0,1 nomination.,41.6700889802,"Stockholm, Stockholms län, Sweden",1979-11-25,Joel Kinnaman,40.0,1 win & 1 nomination.,35.9945242984,0,0,0,0,/wiki/Run_All_Night_(film),http://www.imdb.com/title/tt2199571/,http://www.rottentomatoes.com/m/run_all_night/,,26442251.0
139,tt2199571,Run All Night,2015-03-13 00:00:00,,Jaume Collet-Serra,Liam Neeson,USA,English,R,114.0,2015,59.0,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96.0,60.0,5.7,159.0,63.0,58.0,3.4,20023.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Barcelona, Barcelona, Catalonia, Spain",1974-3-23,Jaume Collet-Serra,9.0,1 nomination.,41.6700889802,"Ballymena, Co. Antrim, Northern Ireland, UK",1952-6-7,Liam Neeson,109.0,"Nominated for
        1
        Oscar.",63.4606433949,0,0,1,0,/wiki/Run_All_Night_(film),http://www.imdb.com/title/tt2199571/,http://www.rottentomatoes.com/m/run_all_night/,,26442251.0
140,tt2199571,Run All Night,2015-03-13 00:00:00,,Jaume Collet-Serra,Ed Harris,USA,English,R,114.0,2015,59.0,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96.0,60.0,5.7,159.0,63.0,58.0,3.4,20023.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Barcelona, Barcelona, Catalonia, Spain",1974-3-23,Jaume Collet-Serra,9.0,1 nomination.,41.6700889802,"Tenafly, New Jersey, USA",1950-11-28,Ed Harris,98.0,"Nominated for
        4
        Oscars.",64.9856262834,0,0,4,0,/wiki/Run_All_Night_(film),http://www.imdb.com/title/tt2199571/,http://www.rottentomatoes.com/m/run_all_night/,,26442251.0
141,tt2231253,Wild Card,2015-01-14 00:00:00,,Simon West,Michael Angarano,USA,English,R,92.0,2015,40.0,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13.0,27.0,4.8,48.0,35.0,29.0,2.8,7176.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Letchworth, Hertfordshire, England, UK",1961-1-1,Simon West,19.0,1 win.,54.8911704312,"Brooklyn, New York City, New York, USA",1987-12-3,Michael Angarano,58.0,3 wins & 4 nominations.,27.9726214921,0,0,0,0,/wiki/Wild_Card_(2015_film),http://www.imdb.com/title/tt2231253/,http://www.rottentomatoes.com/m/heat_2013/,,
142,tt2231253,Wild Card,2015-01-14 00:00:00,,Simon West,Dominik García-Lorido,USA,English,R,92.0,2015,40.0,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13.0,27.0,4.8,48.0,35.0,29.0,2.8,7176.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Letchworth, Hertfordshire, England, UK",1961-1-1,Simon West,19.0,1 win.,54.8911704312,USA,1983-8-16,Dominik García-Lorido,13.0,2 wins.,32.2710472279,0,0,0,0,/wiki/Wild_Card_(2015_film),http://www.imdb.com/title/tt2231253/,http://www.rottentomatoes.com/m/heat_2013/,,
143,tt2231253,Wild Card,2015-01-14 00:00:00,,Simon West,Jason Statham,USA,English,R,92.0,2015,40.0,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13.0,27.0,4.8,48.0,35.0,29.0,2.8,7176.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Letchworth, Hertfordshire, England, UK",1961-1-1,Simon West,19.0,1 win.,54.8911704312,"Shirebrook, Derbyshire, England, UK",1967-7-26,Jason Statham,44.0,1 win & 1 nomination.,48.3285420945,0,0,0,0,/wiki/Wild_Card_(2015_film),http://www.imdb.com/title/tt2231253/,http://www.rottentomatoes.com/m/heat_2013/,,
144,tt2245003,Miss You Already,2015-09-25 00:00:00,,Catherine Hardwicke,Toni Collette,UK,English,PG-13,112.0,2015,59.0,6.6,717,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Cameron, Texas, USA",1955-10-21,Catherine Hardwicke,14.0,8 wins & 12 nominations.,60.090349076,"Sydney, New South Wales, Australia",1972-11-1,Toni Collette,63.0,"Nominated for
        1
        Oscar.",43.0581793292,0,0,1,0,/wiki/Miss_You_Already,http://www.imdb.com/title/tt2245003/,http://www.rottentomatoes.com/m/miss_you_already/,,
145,tt2245003,Miss You Already,2015-09-25 00:00:00,,Catherine Hardwicke,Drew Barrymore,UK,English,PG-13,112.0,2015,59.0,6.6,717,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Cameron, Texas, USA",1955-10-21,Catherine Hardwicke,14.0,8 wins & 12 nominations.,60.090349076,"Culver City, California, USA",1975-2-22,Drew Barrymore,67.0,"Won
        1
        Golden Globe.",40.7501711157,0,0,0,0,/wiki/Miss_You_Already,http://www.imdb.com/title/tt2245003/,http://www.rottentomatoes.com/m/miss_you_already/,,
146,tt2245003,Miss You Already,2015-09-25 00:00:00,,Catherine Hardwicke,Dominic Cooper,UK,English,PG-13,112.0,2015,59.0,6.6,717,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Cameron, Texas, USA",1955-10-21,Catherine Hardwicke,14.0,8 wins & 12 nominations.,60.090349076,"Greenwich, London, England, UK",1978-6-2,Dominic Cooper,53.0,1 win & 9 nominations.,37.4757015743,0,0,0,0,/wiki/Miss_You_Already,http://www.imdb.com/title/tt2245003/,http://www.rottentomatoes.com/m/miss_you_already/,,
147,tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,James Franco,USA,"English, Ibo",R,99.0,2015,50.0,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64.0,45.0,5.5,143.0,79.0,40.0,3.1,18737.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Highgate, London, England, UK",1972-1-1,Rupert Goold,3.0,1 win & 3 nominations.,43.8932238193,"Palo Alto, California, USA",1978-4-19,James Franco,119.0,"Nominated for
        1
        Oscar.",37.5961670089,0,0,1,0,/wiki/True_Story_(film),http://www.imdb.com/title/tt2273657/,http://www.rottentomatoes.com/m/true_story_2014/,,4715819.0
148,tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,Jonah Hill,USA,"English, Ibo",R,99.0,2015,50.0,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64.0,45.0,5.5,143.0,79.0,40.0,3.1,18737.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Highgate, London, England, UK",1972-1-1,Rupert Goold,3.0,1 win & 3 nominations.,43.8932238193,"Los Angeles, California, USA",1983-12-20,Jonah Hill,51.0,"Nominated for
        2
        Oscars.",31.9260780287,0,0,2,0,/wiki/True_Story_(film),http://www.imdb.com/title/tt2273657/,http://www.rottentomatoes.com/m/true_story_2014/,,4715819.0
149,tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,Felicity Jones,USA,"English, Ibo",R,99.0,2015,50.0,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64.0,45.0,5.5,143.0,79.0,40.0,3.1,18737.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Highgate, London, England, UK",1972-1-1,Rupert Goold,3.0,1 win & 3 nominations.,43.8932238193,"Birmingham, West Midlands, England, UK",1983-10-17,Felicity Jones,35.0,"Nominated for
        1
        Oscar.",32.1013004791,0,0,1,0,/wiki/True_Story_(film),http://www.imdb.com/title/tt2273657/,http://www.rottentomatoes.com/m/true_story_2014/,,4715819.0
150,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015-02-06 00:00:00,2 nominations.,Paul Tibbitt,Antonio Banderas,USA,English,PG,92.0,2015,62.0,6.1,"29,075","The SpongeBob Movie: Sponge Out of Water won't win over many viewers who aren't fans of the show, but for the converted, it's another colorful burst of manic fun.",73.0,78.0,6.5,93.0,20.0,55.0,3.4,50048.0,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USA,1968-5-13,Paul Tibbitt,3.0,"Nominated for
        7
        Primetime Emmys.",47.5290896646,"Málaga, Málaga, Andalucía, Spain",1960-8-10,Antonio Banderas,94.0,"Nominated for
        3
        Golden Globes.",55.2854209446,0,0,0,0,/wiki/The_SpongeBob_Movie:_Sponge_Out_of_Water,http://www.imdb.com/title/tt2279373/,http://www.rottentomatoes.com/m/the_spongebob_movie_sponge_out_of_water/,,162495848.0
151,tt2322441,Fifty Shades of Grey,2015-02-13 00:00:00,1 nomination.,Sam Taylor-Johnson,Jennifer Ehle,USA,English,R,125.0,2015,46.0,4.1,"192,153",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"London, England, UK",1967-3-4,Sam Taylor-Johnson,6.0,"Nominated for
        2
        BAFTA Film Awards.",48.7227926078,"Winston-Salem, North Carolina, USA",1969-12-29,Jennifer Ehle,41.0,"Nominated for
        1
        BAFTA Film Award.",45.9000684463,0,0,0,0,/wiki/Fifty_Shades_of_Grey_(film),http://www.imdb.com/title/tt2322441/,,,166167230.0
152,tt2322441,Fifty Shades of Grey,2015-02-13 00:00:00,1 nomination.,Sam Taylor-Johnson,Jamie Dornan,USA,English,R,125.0,2015,46.0,4.1,"192,153",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"London, England, UK",1967-3-4,Sam Taylor-Johnson,6.0,"Nominated for
        2
        BAFTA Film Awards.",48.7227926078,"Belfast, Northern Ireland, UK",1982-5-1,Jamie Dornan,16.0,4 wins & 2 nominations.,33.5633127995,0,0,0,0,/wiki/Fifty_Shades_of_Grey_(film),http://www.imdb.com/title/tt2322441/,,,166167230.0
153,tt2322441,Fifty Shades of Grey,2015-02-13 00:00:00,1 nomination.,Sam Taylor-Johnson,Dakota Johnson,USA,English,R,125.0,2015,46.0,4.1,"192,153",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"London, England, UK",1967-3-4,Sam Taylor-Johnson,6.0,"Nominated for
        2
        BAFTA Film Awards.",48.7227926078,"Austin, Texas, USA",1989-10-4,Dakota Johnson,25.0,5 wins & 5 nominations.,26.135523614,0,0,0,0,/wiki/Fifty_Shades_of_Grey_(film),http://www.imdb.com/title/tt2322441/,,,166167230.0
154,tt2361509,The Intern,2015-09-25 00:00:00,,Nancy Meyers,Rene Russo,USA,English,PG-13,121.0,2015,51.0,7.4,"24,784","The Intern doesn't do enough with its timely premise, but benefits from the unorthodox chemistry of its talented leads.",90.0,60.0,5.7,151.0,61.0,78.0,3.9,30904.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Pennsylvania, USA",1949-12-8,Nancy Meyers,6.0,"Nominated for
        1
        Oscar.",65.9575633128,"Burbank, California, USA",1954-2-17,Rene Russo,27.0,"Nominated for
        1
        BAFTA Film Award.",61.7631759069,1,0,0,0,/wiki/The_Intern_(2015_film),http://www.imdb.com/title/tt2361509/,,,49592234.0
155,tt2361509,The Intern,2015-09-25 00:00:00,,Nancy Meyers,Anne Hathaway,USA,English,PG-13,121.0,2015,51.0,7.4,"24,784","The Intern doesn't do enough with its timely premise, but benefits from the unorthodox chemistry of its talented leads.",90.0,60.0,5.7,151.0,61.0,78.0,3.9,30904.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Pennsylvania, USA",1949-12-8,Nancy Meyers,6.0,"Nominated for
        1
        Oscar.",65.9575633128,"Brooklyn, New York City, New York, USA",1982-11-12,Anne Hathaway,36.0,"Won
        1
        Oscar.",33.029431896,1,0,0,1,/wiki/The_Intern_(2015_film),http://www.imdb.com/title/tt2361509/,,,49592234.0
156,tt2361509,The Intern,2015-09-25 00:00:00,,Nancy Meyers,Robert De Niro,USA,English,PG-13,121.0,2015,51.0,7.4,"24,784","The Intern doesn't do enough with its timely premise, but benefits from the unorthodox chemistry of its talented leads.",90.0,60.0,5.7,151.0,61.0,78.0,3.9,30904.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Pennsylvania, USA",1949-12-8,Nancy Meyers,6.0,"Nominated for
        1
        Oscar.",65.9575633128,"New York City, New York, USA",1943-8-17,Robert De Niro,107.0,"Won
        2
        Oscars.",72.2683093771,1,0,0,2,/wiki/The_Intern_(2015_film),http://www.imdb.com/title/tt2361509/,,,49592234.0
157,tt2379713,Spectre,2015-11-06 00:00:00,,Sam Mendes,Léa Seydoux,"UK, USA","English, Spanish, Italian, German, French",PG-13,148.0,2015,60.0,7.1,"126,636","Spectre nudges Daniel Craig's rebooted Bond closer to the glorious, action-driven spectacle of earlier entries, although it's admittedly reliant on established 007 formula.",178.0,64.0,6.4,280.0,102.0,66.0,3.6,82501.0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Reading, Berkshire, England, UK",1965-8-1,Sam Mendes,8.0,"Won
        1
        Oscar.",50.3107460643,"Paris, France",1985-7-1,Léa Seydoux,35.0,14 wins & 22 nominations.,30.3956194387,0,1,0,0,/wiki/Spectre_(2015_film),http://www.imdb.com/title/tt2379713/,http://www.rottentomatoes.com/m/spectre_2015/,,168541967.0
