,imdbID,Title,Released,Director,Actors,Country,Language,Rated,Runtime,Year,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Othter wins,Othter nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,bp_n,bp_w,fl_n,fl_w,fs_n,fs_w,ml_n,ml_w,ms_n,ms_w,movie_url,imdb_link,rt_link,budget_USD,box_USD,A_mean_age,A_mean_credit,D_mean_age,D_mean_credit,mean_rate,Anominated,Awon,Dnominated,Dwon
41,tt0020488,Their Own Desire,1929-12-27 00:00:00,E. Mason Hopper,Belle Bennett,USA,English,APPROVED,65.0,1929,6.0,343,,,,,,,46.0,3.1,66.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Their_Own_Desire,http://www.imdb.com/title/tt0020488/,,,225944976.023,39.2205390467,92.75,44.0547570157,77.0,6.1,3,1,0,0
42,tt0020488,Their Own Desire,1929-12-27 00:00:00,E. Mason Hopper,Lewis Stone,USA,English,APPROVED,65.0,1929,6.0,343,,,,,,,46.0,3.1,66.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Their_Own_Desire,http://www.imdb.com/title/tt0020488/,,,225944976.023,39.2205390467,92.75,44.0547570157,77.0,6.1,3,1,0,0
43,tt0020488,Their Own Desire,1929-12-27 00:00:00,E. Mason Hopper,Norma Shearer,USA,English,APPROVED,65.0,1929,6.0,343,,,,,,,46.0,3.1,66.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Their_Own_Desire,http://www.imdb.com/title/tt0020488/,,,225944976.023,39.2205390467,92.75,44.0547570157,77.0,6.1,3,1,0,0
44,tt0020543,The Valiant,1929-05-19 00:00:00,William K. Howard,Johnny Mack Brown,USA,English,,66.0,1929,6.3,180,,,,,,,0.0,3.8,85.0,2,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Valiant_(1929_film),http://www.imdb.com/title/tt0020543/,,,34654137.4269,25.1148238941,75.6666666667,35.9206023272,54.0,6.95,0,1,0,0
45,tt0020543,The Valiant,1929-05-19 00:00:00,William K. Howard,Marguerite Churchill,USA,English,,66.0,1929,6.3,180,,,,,,,0.0,3.8,85.0,2,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Valiant_(1929_film),http://www.imdb.com/title/tt0020543/,,,34654137.4269,25.1148238941,75.6666666667,35.9206023272,54.0,6.95,0,1,0,0
46,tt0020543,The Valiant,1929-05-19 00:00:00,William K. Howard,Paul Muni,USA,English,,66.0,1929,6.3,180,,,,,,,0.0,3.8,85.0,2,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Valiant_(1929_film),http://www.imdb.com/title/tt0020543/,,,34654137.4269,25.1148238941,75.6666666667,35.9206023272,54.0,6.95,0,1,0,0
47,tt0020629,All Quiet on the Western Front,1930-08-24 00:00:00,Lewis Milestone,John Wray,USA,"English, French, German, Latin",UNRATED,136.0,1930,8.1,45276,"Director Lewis Milestone's brilliant anti-war polemic, headlined by an unforgettable performance from Lew Ayres, lays bare the tragic foolishness at the heart of war.",39.0,98.0,8.9,40.0,1.0,89.0,3.9,17479.0,0,2,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,/wiki/All_Quiet_on_the_Western_Front_(1930_film),http://www.imdb.com/title/tt0020629/,http://www.rottentomatoes.com/m/1000642-all_quiet_on_the_western_front/,17032404.7904,46413303.0539,33.3040550923,98.0,34.8966461328,52.0,7.95,1,0,0,2
48,tt0020629,All Quiet on the Western Front,1930-08-24 00:00:00,Lewis Milestone,Louis Wolheim,USA,"English, French, German, Latin",UNRATED,136.0,1930,8.1,45276,"Director Lewis Milestone's brilliant anti-war polemic, headlined by an unforgettable performance from Lew Ayres, lays bare the tragic foolishness at the heart of war.",39.0,98.0,8.9,40.0,1.0,89.0,3.9,17479.0,0,2,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,/wiki/All_Quiet_on_the_Western_Front_(1930_film),http://www.imdb.com/title/tt0020629/,http://www.rottentomatoes.com/m/1000642-all_quiet_on_the_western_front/,17032404.7904,46413303.0539,33.3040550923,98.0,34.8966461328,52.0,7.95,1,0,0,2
49,tt0020629,All Quiet on the Western Front,1930-08-24 00:00:00,Lewis Milestone,Lew Ayres,USA,"English, French, German, Latin",UNRATED,136.0,1930,8.1,45276,"Director Lewis Milestone's brilliant anti-war polemic, headlined by an unforgettable performance from Lew Ayres, lays bare the tragic foolishness at the heart of war.",39.0,98.0,8.9,40.0,1.0,89.0,3.9,17479.0,0,2,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,/wiki/All_Quiet_on_the_Western_Front_(1930_film),http://www.imdb.com/title/tt0020629/,http://www.rottentomatoes.com/m/1000642-all_quiet_on_the_western_front/,17032404.7904,46413303.0539,33.3040550923,98.0,34.8966461328,52.0,7.95,1,0,0,2
50,tt0020641,Anna Christie,1930-02-21 00:00:00,Clarence Brown,Marie Dressler,USA,English,PASSED,89.0,1930,6.9,1927,,,,,,,59.0,3.4,1506.0,3,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Anna_Christie_(1930_film),http://www.imdb.com/title/tt0020641/,,,14378188.3772,40.2500885081,58.0,39.7837097878,53.0,6.85,7,1,6,0
51,tt0020641,Anna Christie,1930-02-21 00:00:00,Clarence Brown,Charles Bickford,USA,English,PASSED,89.0,1930,6.9,1927,,,,,,,59.0,3.4,1506.0,3,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Anna_Christie_(1930_film),http://www.imdb.com/title/tt0020641/,,,14378188.3772,40.2500885081,58.0,39.7837097878,53.0,6.85,7,1,6,0
52,tt0020641,Anna Christie,1930-02-21 00:00:00,Clarence Brown,Greta Garbo,USA,English,PASSED,89.0,1930,6.9,1927,,,,,,,59.0,3.4,1506.0,3,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Anna_Christie_(1930_film),http://www.imdb.com/title/tt0020641/,,,14378188.3772,40.2500885081,58.0,39.7837097878,53.0,6.85,7,1,6,0
53,tt0020686,The Big House,1930-06-14 00:00:00,George W. Hill,Lewis Stone,USA,"English, Russian",PASSED,87.0,1930,7.2,1188,,5.0,83.0,7.2,6.0,1.0,78.0,3.6,299.0,0,2,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/The_Big_House_(1930_film),http://www.imdb.com/title/tt0020686/,,,507194739.559,41.0653656025,146.25,35.1348391513,22.0,7.2,4,1,0,0
54,tt0020686,The Big House,1930-06-14 00:00:00,George W. Hill,Chester Morris,USA,"English, Russian",PASSED,87.0,1930,7.2,1188,,5.0,83.0,7.2,6.0,1.0,78.0,3.6,299.0,0,2,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/The_Big_House_(1930_film),http://www.imdb.com/title/tt0020686/,,,507194739.559,41.0653656025,146.25,35.1348391513,22.0,7.2,4,1,0,0
55,tt0020686,The Big House,1930-06-14 00:00:00,George W. Hill,Robert Montgomery,USA,"English, Russian",PASSED,87.0,1930,7.2,1188,,5.0,83.0,7.2,6.0,1.0,78.0,3.6,299.0,0,2,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/The_Big_House_(1930_film),http://www.imdb.com/title/tt0020686/,,,507194739.559,41.0653656025,146.25,35.1348391513,22.0,7.2,4,1,0,0
56,tt0020686,The Big House,1930-06-14 00:00:00,George W. Hill,Wallace Beery,USA,"English, Russian",PASSED,87.0,1930,7.2,1188,,5.0,83.0,7.2,6.0,1.0,78.0,3.6,299.0,0,2,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/The_Big_House_(1930_film),http://www.imdb.com/title/tt0020686/,,,507194739.559,41.0653656025,146.25,35.1348391513,22.0,7.2,4,1,0,0
57,tt0020690,The Big Pond,1930-05-03 00:00:00,Hobart Henley,Claudette Colbert,USA,English,,72.0,1930,6.2,121,,,,,,,33.0,3.1,164.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,33.1391565314,71.5,42.4394250513,57.0,6.2,2,1,0,0
58,tt0020690,The Big Pond,1930-05-03 00:00:00,Hobart Henley,Maurice Chevalier,USA,English,,72.0,1930,6.2,121,,,,,,,33.0,3.1,164.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,33.1391565314,71.5,42.4394250513,57.0,6.2,2,1,0,0
59,tt0020823,The Devil's Holiday,1930-05-09 00:00:00,Edmund Goulding,Nancy Carroll,USA,English,,80.0,1930,6.3,97,,,,,,,50.0,3.3,70.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,26.46954141,47.0,39.1348391513,41.0,6.45,1,0,0,0
60,tt0020827,The Divorcee,1930-04-19 00:00:00,Robert Z. Leonard,Chester Morris,USA,"English, French",PASSED,84.0,1930,6.9,1815,,6.0,75.0,6.4,8.0,2.0,63.0,3.5,781.0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/The_Divorcee,http://www.imdb.com/title/tt0020827/,,,1178441613.64,29.796544332,98.5,40.5284052019,16.0,6.95,3,1,2,0
61,tt0020827,The Divorcee,1930-04-19 00:00:00,Robert Z. Leonard,Robert Montgomery,USA,"English, French",PASSED,84.0,1930,6.9,1815,,6.0,75.0,6.4,8.0,2.0,63.0,3.5,781.0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/The_Divorcee,http://www.imdb.com/title/tt0020827/,,,1178441613.64,29.796544332,98.5,40.5284052019,16.0,6.95,3,1,2,0
62,tt0020827,The Divorcee,1930-04-19 00:00:00,Robert Z. Leonard,Conrad Nagel,USA,"English, French",PASSED,84.0,1930,6.9,1815,,6.0,75.0,6.4,8.0,2.0,63.0,3.5,781.0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/The_Divorcee,http://www.imdb.com/title/tt0020827/,,,1178441613.64,29.796544332,98.5,40.5284052019,16.0,6.95,3,1,2,0
63,tt0020827,The Divorcee,1930-04-19 00:00:00,Robert Z. Leonard,Norma Shearer,USA,"English, French",PASSED,84.0,1930,6.9,1815,,6.0,75.0,6.4,8.0,2.0,63.0,3.5,781.0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/The_Divorcee,http://www.imdb.com/title/tt0020827/,,,1178441613.64,29.796544332,98.5,40.5284052019,16.0,6.95,3,1,2,0
64,tt0020938,The Green Goddess,1930-02-13 00:00:00,Alfred E. Green,H.B. Warner,USA,English,PASSED,73.0,1930,5.4,171,,,,,,,,,,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Green_Goddess_(1930_film),http://www.imdb.com/title/tt0020938/,,,719477.165689,45.768846351,79.6666666667,40.59137577,11.0,5.4,1,1,0,0
65,tt0020938,The Green Goddess,1930-02-13 00:00:00,Alfred E. Green,Ralph Forbes,USA,English,PASSED,73.0,1930,5.4,171,,,,,,,,,,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Green_Goddess_(1930_film),http://www.imdb.com/title/tt0020938/,,,719477.165689,45.768846351,79.6666666667,40.59137577,11.0,5.4,1,1,0,0
66,tt0020938,The Green Goddess,1930-02-13 00:00:00,Alfred E. Green,George Arliss,USA,English,PASSED,73.0,1930,5.4,171,,,,,,,,,,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Green_Goddess_(1930_film),http://www.imdb.com/title/tt0020938/,,,719477.165689,45.768846351,79.6666666667,40.59137577,11.0,5.4,1,1,0,0
67,tt0021148,Min and Bill,1930-11-29 00:00:00,George W. Hill,Marie Dressler,USA,English,PASSED,69.0,1930,7.4,1100,,,,,,,46.0,3.3,213.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Min_and_Bill,http://www.imdb.com/title/tt0021148/,,,606992325.719,45.3746675303,99.3333333333,35.5947980835,22.0,7.0,0,2,0,0
68,tt0021148,Min and Bill,1930-11-29 00:00:00,George W. Hill,Dorothy Jordan,USA,English,PASSED,69.0,1930,7.4,1100,,,,,,,46.0,3.3,213.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Min_and_Bill,http://www.imdb.com/title/tt0021148/,,,606992325.719,45.3746675303,99.3333333333,35.5947980835,22.0,7.0,0,2,0,0
69,tt0021148,Min and Bill,1930-11-29 00:00:00,George W. Hill,Wallace Beery,USA,English,PASSED,69.0,1930,7.4,1100,,,,,,,46.0,3.3,213.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Min_and_Bill,http://www.imdb.com/title/tt0021148/,,,606992325.719,45.3746675303,99.3333333333,35.5947980835,22.0,7.0,0,2,0,0
70,tt0021156,Morocco,1930-12-06 00:00:00,Josef von Sternberg,Gary Cooper,USA,"English, French, Spanish, Arabic, Italian",PASSED,92.0,1930,7.3,3659,,5.0,100.0,9.0,5.0,0.0,73.0,3.6,1314.0,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Morocco_(1930_film),http://www.imdb.com/title/tt0021156/,,,181457520.588,34.627652293,108.0,36.5201916496,35.0,7.25,2,2,2,0
71,tt0021156,Morocco,1930-12-06 00:00:00,Josef von Sternberg,Adolphe Menjou,USA,"English, French, Spanish, Arabic, Italian",PASSED,92.0,1930,7.3,3659,,5.0,100.0,9.0,5.0,0.0,73.0,3.6,1314.0,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Morocco_(1930_film),http://www.imdb.com/title/tt0021156/,,,181457520.588,34.627652293,108.0,36.5201916496,35.0,7.25,2,2,2,0
72,tt0021156,Morocco,1930-12-06 00:00:00,Josef von Sternberg,Marlene Dietrich,USA,"English, French, Spanish, Arabic, Italian",PASSED,92.0,1930,7.3,3659,,5.0,100.0,9.0,5.0,0.0,73.0,3.6,1314.0,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Morocco_(1930_film),http://www.imdb.com/title/tt0021156/,,,181457520.588,34.627652293,108.0,36.5201916496,35.0,7.25,2,2,2,0
73,tt0021310,Romance,1930-08-26 00:00:00,Clarence Brown,Greta Garbo,USA,English,APPROVED,76.0,1930,6.0,429,,,,,,,30.0,3.5,196.0,2,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Romance_(1930_film),http://www.imdb.com/title/tt0021310/,,,10403960.5928,46.306587491,92.5,40.2929500342,53.0,6.5,5,0,6,0
74,tt0021310,Romance,1930-08-26 00:00:00,Clarence Brown,Lewis Stone,USA,English,APPROVED,76.0,1930,6.0,429,,,,,,,30.0,3.5,196.0,2,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Romance_(1930_film),http://www.imdb.com/title/tt0021310/,,,10403960.5928,46.306587491,92.5,40.2929500342,53.0,6.5,5,0,6,0
75,tt0021322,The Royal Family of Broadway,1933-01-11 00:00:00,George Cukor,Henrietta Crosman,USA,English,,82.0,1930,6.8,188,,,,,,,75.0,3.3,76.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Royal_Family_of_Broadway,http://www.imdb.com/title/tt0021322/,,,264802797.277,42.0488021903,40.0,33.5140314853,67.0,6.7,0,2,0,1
76,tt0021322,The Royal Family of Broadway,1933-01-11 00:00:00,George Cukor,Ina Claire,USA,English,,82.0,1930,6.8,188,,,,,,,75.0,3.3,76.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Royal_Family_of_Broadway,http://www.imdb.com/title/tt0021322/,,,264802797.277,42.0488021903,40.0,33.5140314853,67.0,6.7,0,2,0,1
77,tt0021322,The Royal Family of Broadway,1933-01-11 00:00:00,George Cukor,Fredric March,USA,English,,82.0,1930,6.8,188,,,,,,,75.0,3.3,76.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/The_Royal_Family_of_Broadway,http://www.imdb.com/title/tt0021322/,,,264802797.277,42.0488021903,40.0,33.5140314853,67.0,6.7,0,2,0,1
78,tt0021335,Sarah and Son,1930-03-14 00:00:00,Dorothy Arzner,Fredric March,USA,English,,86.0,1930,5.9,117,,,,,,,100.0,3.8,72.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sarah_and_Son,http://www.imdb.com/title/tt0021335/,,,1930615248.09,33.7908305006,59.5,33.1882272416,21.0,6.75,2,2,0,0
79,tt0021335,Sarah and Son,1930-03-14 00:00:00,Dorothy Arzner,Ruth Chatterton,USA,English,,86.0,1930,5.9,117,,,,,,,100.0,3.8,72.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sarah_and_Son,http://www.imdb.com/title/tt0021335/,,,1930615248.09,33.7908305006,59.5,33.1882272416,21.0,6.75,2,2,0,0
80,tt0021622,Arrowsmith,1931-12-26 00:00:00,John Ford,Helen Hayes,USA,"English, Italian, Swedish",PASSED,108.0,1931,6.2,988,,6.0,86.0,7.2,7.0,1.0,42.0,3.1,297.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Arrowsmith_(film),http://www.imdb.com/title/tt0021622/,,,277579640.789,36.1608770173,60.5,37.8945927447,14.0,6.2,0,3,0,4
81,tt0021622,Arrowsmith,1931-12-26 00:00:00,John Ford,Ronald Colman,USA,"English, Italian, Swedish",PASSED,108.0,1931,6.2,988,,6.0,86.0,7.2,7.0,1.0,42.0,3.1,297.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Arrowsmith_(film),http://www.imdb.com/title/tt0021622/,,,277579640.789,36.1608770173,60.5,37.8945927447,14.0,6.2,0,3,0,4
82,tt0021635,Bad Girl,1931-08-13 00:00:00,Frank Borzage,Sally Eilers,USA,English,,90.0,1931,6.7,573,,,,,,,46.0,3.5,262.0,0,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Bad_Girl_(1931_film),http://www.imdb.com/title/tt0021635/,,,36585851.7386,22.6694045175,68.0,37.3032169747,10.0,6.85,0,0,0,2
83,tt0021746,Cimarron,1931-02-09 00:00:00,Wesley Ruggles,Richard Dix,USA,"English, French",PASSED,123.0,1931,6.0,3450,"Cimarron is supported by a strong performance from Irene Dunne, but uneven in basically every other regard, and riddled with potentially offensive stereotypes.",9.0,53.0,5.8,17.0,8.0,25.0,2.8,1426.0,0,3,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,/wiki/Cimarron_(1931_film),http://www.imdb.com/title/tt0021746/,http://www.rottentomatoes.com/m/1004177-cimarron/,22346720.5197,781022030.265,35.9765527651,65.0,41.6618754278,83.0,5.8,6,0,1,0
84,tt0021746,Cimarron,1931-02-09 00:00:00,Wesley Ruggles,Irene Dunne,USA,"English, French",PASSED,123.0,1931,6.0,3450,"Cimarron is supported by a strong performance from Irene Dunne, but uneven in basically every other regard, and riddled with potentially offensive stereotypes.",9.0,53.0,5.8,17.0,8.0,25.0,2.8,1426.0,0,3,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,/wiki/Cimarron_(1931_film),http://www.imdb.com/title/tt0021746/,http://www.rottentomatoes.com/m/1004177-cimarron/,22346720.5197,781022030.265,35.9765527651,65.0,41.6618754278,83.0,5.8,6,0,1,0
85,tt0021746,Cimarron,1931-02-09 00:00:00,Wesley Ruggles,Estelle Taylor,USA,"English, French",PASSED,123.0,1931,6.0,3450,"Cimarron is supported by a strong performance from Irene Dunne, but uneven in basically every other regard, and riddled with potentially offensive stereotypes.",9.0,53.0,5.8,17.0,8.0,25.0,2.8,1426.0,0,3,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,/wiki/Cimarron_(1931_film),http://www.imdb.com/title/tt0021746/,http://www.rottentomatoes.com/m/1004177-cimarron/,22346720.5197,781022030.265,35.9765527651,65.0,41.6618754278,83.0,5.8,6,0,1,0
86,tt0021826,East Lynne,1931-03-01 00:00:00,Frank Lloyd,Conrad Nagel,USA,English,,102.0,1931,7.1,67,,,,,,,0.0,3.4,86.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/East_Lynne_(1931_film),http://www.imdb.com/title/tt0021826/,,,350108627.858,38.2626694045,125.0,45.0704996578,13.0,6.95,0,0,0,2
87,tt0021826,East Lynne,1931-03-01 00:00:00,Frank Lloyd,Clive Brook,USA,English,,102.0,1931,7.1,67,,,,,,,0.0,3.4,86.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/East_Lynne_(1931_film),http://www.imdb.com/title/tt0021826/,,,350108627.858,38.2626694045,125.0,45.0704996578,13.0,6.95,0,0,0,2
88,tt0021873,Five Star Final,1931-09-26 00:00:00,Mervyn LeRoy,H.B. Warner,USA,English,,89.0,1931,7.3,1032,,10.0,91.0,7.2,11.0,1.0,75.0,3.7,233.0,0,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Five_Star_Final,http://www.imdb.com/title/tt0021873/,,,446371453.932,43.2635926376,98.0,30.945927447,78.0,7.35,1,0,1,0
89,tt0021873,Five Star Final,1931-09-26 00:00:00,Mervyn LeRoy,Edward G. Robinson,USA,English,,89.0,1931,7.3,1032,,10.0,91.0,7.2,11.0,1.0,75.0,3.7,233.0,0,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Five_Star_Final,http://www.imdb.com/title/tt0021873/,,,446371453.932,43.2635926376,98.0,30.945927447,78.0,7.35,1,0,1,0
90,tt0021873,Five Star Final,1931-09-26 00:00:00,Mervyn LeRoy,Marian Marsh,USA,English,,89.0,1931,7.3,1032,,10.0,91.0,7.2,11.0,1.0,75.0,3.7,233.0,0,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Five_Star_Final,http://www.imdb.com/title/tt0021873/,,,446371453.932,43.2635926376,98.0,30.945927447,78.0,7.35,1,0,1,0
91,tt0021885,A Free Soul,1931-06-20 00:00:00,Clarence Brown,Norma Shearer,USA,English,PASSED,93.0,1931,6.7,1473,,,,,,,57.0,3.5,512.0,0,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,/wiki/A_Free_Soul,http://www.imdb.com/title/tt0021885/,,8249417.41447,10248115.5831,43.3621423682,100.0,41.1088295688,53.0,6.85,2,3,6,0
